dates,AD,CD,SF,EC,BP,JY,ND,SP,ER,FT,DA,CF,IB,EO,SW,II,PT,NK,XP,HI,TU,FV,TY,US,BZ,BL,BN,BX,GL,CB,JB,CL,CO,HO,NG,XB,HG,GC,PA,JA,SV,FC,LC,LH,CN,OA,BO,SM,SY,WC,CC,KC,CT,LB,JO,SB
09-Nov-89,0.4604,0.7534,0.8253,1.038226,1.0813,1.2644,480.748762,513.81,289.482724,3745.231589,3092.521394,2479.484645,4489.738842,246.137117,2374.409441,,333.396009,50935.91114,,4041.08393,,59.679202,49.123914,46.57573,,,,,,,,22.66,,0.4299,,0.118065,,882.3,,,1386.5,98.185,106.982,337.421,2090.94,1436.73,63.47,68.7,651.11,5119.91,7976,816.24,209.46,2084.9,333.18,12.08
10-Nov-89,0.4594,0.7522,0.8165,1.030729,1.0783,1.2624,484.686229,518.75,290.357509,3769.511616,3162.802023,2505.153311,4465.144219,245.790023,2398.783888,,334.647039,50927.35891,,4033.096206,,59.679202,49.123914,46.634279,,,,,,,,22.56,,0.4266,,0.117081,,881.4,,,1374,98.126,107.161,340.082,2097.57,1446.83,64.91,69.5,659.53,5132.61,7976,804.92,204.11,2088.2,329.81,12.23
13-Nov-89,0.4618,0.7527,0.8172,1.033971,1.0828,1.2575,485.005459,520.04,290.071156,3762.315906,3234.177587,2503.19812,4474.737739,246.696097,2393.074733,,334.903184,51034.67539,,4016.47157,,59.688466,49.123914,46.663554,,,,,,,,22.28,,0.4212,,0.115505,,890.6,,,1389.1,98.363,107.197,345.226,2101.98,1454.4,65.6,69.6,662.34,5082.48,7873,825.03,202.01,2091.6,332.37,11.97
14-Nov-89,0.4607,0.752,0.8297,1.048965,1.0901,1.2647,481.840659,516.17,289.542542,3763.624258,3175.839998,2495.507052,4451.001919,245.286222,2360.542156,,334.146678,51044.27196,,4034.383987,,59.790371,49.169825,46.634279,,,,,,,,22.2,,0.4197,,0.113733,,895.6,,,1412.6,97.711,106.911,342.033,2117.44,1461.98,65.7,69.8,664.59,5063.68,7666,828.62,202.69,2079.3,332.37,12.27
15-Nov-89,0.4586,0.7513,0.8245,1.046736,1.0815,1.2588,483.792983,520.27,290.122079,3743.17923,3162.564612,2497.585415,4393.469795,244.693039,2355.550932,,336.614397,51146.71594,,4053.111493,,59.929332,49.322859,46.751377,,,,,,,,22.31,,0.4168,,0.114422,,890.9,,,1446.6,98.304,107.054,349.484,2115.23,1472.08,65.05,70.2,664.59,5120.08,7587,811.67,204,2083.8,330.35,12.08
16-Nov-89,0.4575,0.7526,0.8213,1.04471,1.078,1.2537,482.240746,519.05,289.90521,3752.816427,3228.063051,2515.156643,4387.300563,246.888152,2368.248328,,334.294091,51164.2328,,4046.129732,,59.920068,49.322859,46.722103,,,,,,,,22.59,,0.4277,,0.115997,,890.6,,,1461.5,98.037,106.939,349.132,2119.65,1487.23,65.31,70.5,667.95,5160.81,7587,781.36,202.66,2082.7,331.7,11.99
17-Nov-89,0.4584,0.7529,0.8226,1.046129,1.0731,1.2546,484.104538,521.03,290.968539,3771.277821,3231.092014,2524.840764,4393.921563,246.21894,2382.620902,,335.728184,51271.99214,,4066.23261,,59.74405,49.078004,46.370809,,,,,,,,22.67,,0.4317,,0.117179,,897.7,,,1485,97.978,107.054,356.008,2117.44,1492.28,64.78,70.5,667.39,5163.95,7555,778.79,202.8,2077.1,338.29,12.37
20-Nov-89,0.4576,0.7516,0.823,1.049776,1.0663,1.2535,485.640878,518.29,289.195118,3705.011268,3232.515233,2519.665905,4429.349597,245.057365,2393.196482,,334.691392,51155.04822,,4088.076323,,59.762578,49.123914,46.414721,,,,,,,,22.85,,0.4387,,0.118262,,905.6,,,1489.7,97.77,107.555,353.716,2093.15,1469.55,63.83,69.7,656.73,5185.88,7499,781.87,199.02,2064.8,341.25,12.13
21-Nov-89,0.456,0.7524,0.8328,1.062338,1.0755,1.2601,484.067669,519.05,287.941451,3707.182881,3192.199395,2506.074701,4430.355434,242.646044,2380.627943,,332.392629,51375.16133,,4082.248214,,59.808899,49.200431,46.531819,,,,,,,,22.82,,0.4372,,0.117376,,917.2,,,1526.8,98.245,108.235,356.89,2099.78,1472.08,63.47,69.8,657.01,5163.95,7563,779.31,197.63,2072.6,336.27,11.99
22-Nov-89,0.4564,0.7535,0.8318,1.060515,1.0713,1.262,485.798477,520.12,288.814185,3718.17484,3191.145969,2521.696639,4448.260015,245.103991,2391.75739,,331.110896,51681.68985,,4073.409486,,59.957124,49.338162,46.663554,,,,,,,,22.66,,0.4435,,0.116687,,933.5,,,1518.4,98.571,108.7,359.711,2104.19,1482.18,63.83,70.2,663.46,5142.01,7380,776.74,199.08,2081.5,338.69,12
24-Nov-89,0.4596,0.7547,0.8336,1.069227,1.0696,1.2599,488.105556,524.37,289.867035,3766.754484,3276.246494,2548.710145,4478.163105,249.447122,2419.596902,,332.175864,51928.85354,,4065.667621,,60.021973,49.399376,46.692828,,,,,,,,22.66,,0.4482,,0.11649,,951,,,1535.9,99.045,109.496,362.004,2091.2,1484.71,62.57,69.8,658.97,5135.75,7380,776.74,198.69,2092.7,338.69,12
27-Nov-89,0.4611,0.7551,0.8363,1.075306,1.0685,1.2628,485.361108,526.65,290.289307,3768.731772,3272.827384,2555.715096,4519.34077,250.72718,2453.108033,,332.158014,52476.85804,,4018.82744,,59.799635,49.169825,46.47327,,,,,,,,22.44,,0.4427,,0.114816,,939.2,,,1487.4,99.075,109.496,357.595,2058.73,1449.8,61.33,69,646.62,5116.95,7293,777.25,193.26,2087.1,347.7,11.75
28-Nov-89,0.461,0.7552,0.8446,1.083006,1.0743,1.2608,485.070728,526.5,290.676751,3797.477999,3263.388257,2549.976413,4525.210475,249.925645,2452.718488,,331.59821,52607.18974,,3992.871057,,59.762636,49.185128,46.531819,,,,,,,,22.01,,0.4398,,0.111665,,937.8,,,1488.7,98.541,108.917,353.54,2065.23,1463.76,61.66,69.2,650.55,5113.81,7269,783.41,190.18,2084.9,348.37,11.72
29-Nov-89,0.4578,0.756,0.8419,1.076116,1.074,1.2658,484.715403,524.37,289.856207,3819.26038,3287.296129,2565.666506,4505.657651,250.44827,2474.720521,,333.280462,52641.26267,,3979.112216,,59.688638,49.078004,46.370809,,,,,,,,22.18,,0.4409,,0.112453,,929.1,,,1463.9,98.185,107.65,349.837,2071.72,1459.11,61.72,68.6,650.55,5113.81,7348,792.66,190.97,2093.8,348.11,11.38
30-Nov-89,0.4608,0.7566,0.8422,1.080777,1.0783,1.2669,486.594071,527.86,289.96752,3853.896601,3318.110679,2589.663896,4501.943401,251.95349,2488.173832,,332.97694,52975.57258,,3973.272592,,59.799635,49.200431,46.605005,,,,,,,,22.74,,0.4534,,0.114126,,933.6,,,1479.7,97.948,107.324,351.6,2091.2,1461.43,62.15,69.2,654.48,5113.81,7459,797.29,192.71,2094.9,347.03,11.39
01-Dec-89,0.4589,0.7563,0.8381,1.077332,1.0726,1.2611,488.334284,533.94,290.449499,3910.799398,3390.758485,2629.010808,4496.578994,254.504584,2505.189062,,334.187251,52766.20689,,3984.441292,,59.892132,49.307555,46.648917,,,,,,,,23.21,,0.4626,,0.115899,88.71,937.6,,,1478,98.274,107.722,350.895,2067.39,1468.42,61.69,68.5,647.18,5113.81,7364,798.52,192.88,2092.7,344.34,11.28
04-Dec-89,0.4581,0.7575,0.8332,1.076522,1.0722,1.2579,491.243802,534.85,290.500255,3896.596365,3435.731116,2654.748858,4527.975335,257.734223,2513.525422,,334.142984,52993.6411,,3998.50792,,59.882883,49.307555,46.707466,,,,,,,,23.15,,0.4674,,0.116687,88.21,909.2,,,1437.6,98.245,107.903,348.074,2052.24,1463.76,61.01,68.1,642.13,5051.14,7285,773.65,187.44,2088.2,346.36,10.84
05-Dec-89,0.4601,0.7582,0.8423,1.0826,1.0768,1.2575,492.374806,531.96,290.137407,3936.196672,3418.513058,2654.185175,4532.560877,258.034619,2496.138459,,332.631553,53248.08198,,3992.944983,,59.892132,49.322854,46.663568,,,,,,,,23.25,,0.4703,,0.117573,87.19,914.3,,,1444,98.482,108.186,353.011,2069.56,1470.74,61.11,68,646.06,5069.94,7396,783.41,186.16,2094.9,344.47,10.85
06-Dec-89,0.4609,0.7595,0.844,1.090502,1.0827,1.2557,485.403898,530.52,290.808309,3979.32445,3484.192863,2682.171813,4531.201109,256.560079,2489.381224,,334.020526,53459.50512,,3980.119715,,59.753386,49.200465,46.502608,,,,,,,,23.4,,0.4732,,0.118262,87.7,917,,,1449.1,98.423,107.831,352.658,2093.37,1463.76,61.79,68.1,649.99,5132.61,7372,789.58,188.01,2110.6,339.23,11.21
07-Dec-89,0.4605,0.7591,0.8429,1.085842,1.0842,1.2521,486.557538,529.62,290.238883,3966.295979,3495.186334,2688.67363,4509.899074,257.124842,2501.066648,,335.366259,53732.83978,,3998.577988,,59.679388,49.093374,46.40018,,,,,,,,23.45,,0.481,,0.117474,88.04,928,,,1465.7,98.452,108.077,348.074,2091.2,1461.43,61.69,67.6,646.34,5110.68,7348,788.55,183.82,2117.3,340.84,11.06
08-Dec-89,0.4603,0.76,0.8402,1.086653,1.086,1.2519,484.831276,530.07,290.461693,3993.50076,3466.22384,2706.551767,4508.546104,257.632636,2489.284264,,336.460354,53526.45984,,3974.440724,,59.836634,49.246361,46.61967,,,,,,,,23.41,,0.4879,,0.116982,87.95,932,,,1470.8,98.245,107.867,339.962,2082.54,1461.43,62.21,67.7,650.55,5135.75,7515,803.45,179.93,2130.7,343.13,11.04
11-Dec-89,0.462,0.7579,0.8426,1.093137,1.0963,1.2514,476.527036,530.37,289.100977,3971.857879,3471.3362,2694.526828,4487.540686,256.574464,2488.816688,,336.232358,53550.99647,,3986.553722,,59.790385,49.246361,46.575772,,,,,,,,23.66,,0.4927,,0.116588,87.62,943.2,,,1482.3,98.719,108.555,342.431,2078.21,1459.11,61.95,67.9,650.55,5176.48,7531,809.61,184.64,2121.7,353.22,10.94
12-Dec-89,0.4644,0.7588,0.8513,1.110359,1.1056,1.2546,471.083564,535.17,289.048658,3991.104988,3468.930379,2694.976132,4480.405595,253.725446,2475.369862,,337.720086,53607.07452,,4052.080916,,59.790385,49.231062,46.502608,,,,,,,,23.61,,0.496,,0.115505,85.93,945.4,,,1477.2,98.927,108.808,343.136,2073.89,1454.45,61.73,67.8,648.03,5176.48,7626,797.8,185.51,2112.8,352.41,11.05
13-Dec-89,0.464,0.7613,0.8577,1.115627,1.1,1.2548,471.15852,536.89,289.495148,4028.239826,3437.39882,2678.328585,4477.658543,251.651045,2443.514215,,337.849031,53958.10984,,4111.814238,,59.827384,49.261659,46.61967,,,,,,,,23.74,,0.4979,,0.115407,89.05,923.3,,,1444,99.016,109.279,344.9,2084.71,1445.14,62.11,68.4,651.96,5195.28,7436,800.88,187.98,2121.7,352.68,11.08
14-Dec-89,0.4641,0.7601,0.8572,1.110157,1.1001,1.2543,467.644187,531.65,287.516849,3994.619065,3404.899964,2669.601118,4489.653697,250.29402,2430.786057,,337.031711,54109.5987,,4146.496205,,59.947631,49.399347,46.824527,,,,,,,,23.61,,0.4946,,0.114816,87.62,923.1,,,1446,99.372,109.641,346.487,2084.71,1452.13,62.3,68.6,653.92,5214.08,7134,801.91,185.29,2117.3,344.74,11.03
15-Dec-89,0.4626,0.7609,0.864,1.11968,1.103,1.2537,462.726942,530.82,286.158547,3955.786541,3412.03663,2661.698128,4477.674283,248.50446,2419.599129,,335.966117,54221.39545,,4173.820451,,59.938381,49.338152,46.765996,,,,,,,,23.99,,0.5185,,0.117573,88.97,935.4,,,1458,100.024,110.112,346.663,2082.54,1445.14,62.39,68.9,654.2,5157.68,7173,809.1,187.6,2121.7,338.96,11.01
18-Dec-89,0.4641,0.7604,0.869,1.119275,1.1054,1.257,455.478888,521.22,281.639064,3977.882039,3425.982598,2655.875022,4483.850349,248.900775,2388.485381,,333.656136,54651.61104,,4177.813373,,60.040128,49.537035,46.970854,,,,,,,,24.87,,0.5494,,0.121216,87.62,930.4,,,1447.3,100.38,110.003,350.895,2071.72,1417.22,62.46,69.1,652.8,5167.08,7142,786.5,186.02,2128.3,341.78,11.05
19-Dec-89,0.4642,0.7601,0.8588,1.107725,1.1008,1.257,456.076714,520.7,279.630479,3949.028184,3452.055481,2636.350883,4431.272033,247.131493,2407.417403,,329.350375,54426.89851,,4146.611597,,59.947631,49.445243,46.883058,,,,,,,,24.7,,0.5508,,0.119936,88.04,930.4,,,1437.6,100.38,110.764,352.658,2065.23,1419.55,62.05,69,649.71,5189.02,7269,783.93,183.44,2132.8,356.31,10.97
20-Dec-89,0.4651,0.7605,0.8602,1.11198,1.1058,1.2541,460.366981,521.67,279.890074,3979.205042,3508.662381,2661.882277,4401.532198,249.86203,2422.715836,,329.648848,54513.7914,,4129.627477,,59.993879,49.460542,46.89769,,,,,,,,24.62,,0.5488,,0.118656,88.71,933.6,,,1442.2,100.321,110.8,346.31,2065.23,1414.89,61.67,68.5,643.41,5173.35,7293,800.88,181.78,2129.4,361.69,10.52
21-Dec-89,0.466,0.7608,0.8591,1.11502,1.1123,1.2566,466.684026,524.07,281.385661,3965.032131,3510.668061,2695.896856,4387.491432,249.787071,2434.940997,,331.392096,54077.71278,,4127.236867,,59.96613,49.414646,46.795262,,,,,,,,24.98,,0.5637,,0.123087,88.88,929.1,,,1439.6,100.618,110.974,348.779,2065.23,1435.84,61.95,68.5,645.33,5173.35,7324,801.39,184.96,2131.7,381.19,10.35
22-Dec-89,0.4682,0.7617,0.8635,1.127582,1.1172,1.2672,469.565608,526.47,283.463902,3979.00849,3551.308062,2701.279501,4363.892181,251.668594,2433.51438,,330.991941,53813.69594,,4202.7523,,59.762636,49.246361,46.6782,,,,,,,,24.71,,0.5699,,0.122398,89.98,931.8,,,1443.7,100.738,111.162,344.194,2067.39,1438.16,61.57,68.1,641.77,5163.95,7324,806.53,186.81,2132.8,368.55,10.5
26-Dec-89,0.4699,0.7612,0.8644,1.131837,1.1202,1.2739,469.262341,525.35,283.654077,3976.621443,3549.177596,2694.370807,4373.137757,251.517615,2432.05449,,330.793376,54687.84551,,4200.231027,,59.401896,48.756804,46.078261,,,,,,,,25.43,,0.5867,,0.126731,90.53,917,,,1431,101.1,111.741,347.016,2067.39,1426.53,61.63,67.5,637.94,5135.75,7340,845.06,192.25,2136.1,411.86,10.31
27-Dec-89,0.4744,0.7633,0.8746,1.142171,1.1218,1.2733,477.639098,529.77,284.615042,4032.333539,3705.153878,2704.694289,4380.596947,255.201204,2446.486962,,330.467944,54841.54822,,4210.805146,,59.438895,48.8027,46.136792,,,,,,,,25.28,,0.6116,,0.13195,89.35,902.9,,,1358.4,100.738,112.321,347.016,2067.39,1417.22,61.29,67.2,634.38,5088.74,7309,826.05,190.37,2142.7,403.93,10.6
28-Dec-89,0.4717,0.7642,0.8662,1.137916,1.1016,1.2528,477.517364,532.25,284.958243,4036.173092,3743.636426,2721.821915,4374.854818,255.444068,2471.896342,,330.410991,54931.5376,,4160.925559,,59.540642,48.925089,46.268486,,,,,,,,24.95,,0.6145,,0.12998,89.73,897.6,,,1334.2,100.467,112.212,344.723,2076.05,1433.51,61.1,68.3,639.58,5126.35,7253,816.81,189.26,2129.4,425.04,10.64
29-Dec-89,0.4689,0.7624,0.8667,1.137105,1.1102,1.2532,482.244535,534.57,288.368965,4075.175904,3742.513335,2724.069211,4367.062605,256.494476,2471.154774,,333.852883,54970.06465,,4075.091545,,59.531392,48.848596,46.18069,,,,,,,,25.32,,0.6232,,0.134214,89.9,906.1,,,1346.4,100.678,111.922,342.784,2076.05,1428.85,60.78,68.4,637.94,5135.75,7348,817.83,187.79,2120.6,445.62,10.59
02-Jan-90,0.4654,0.7614,0.8431,1.121301,1.1061,1.2312,490.345858,543.94,291.042365,4092.186885,3790.705998,2705.981447,4387.596492,256.227139,2469.845235,,337.739333,54940.93437,,4075.086391,,59.485143,48.772102,46.078261,,,,,,,,26.57,,0.6406,,0.142683,89.73,899.1,,,1341.3,100.376,112.212,344.018,2056.57,1407.91,59.77,67.9,630.27,5120.08,7380,828.62,185.81,2101.9,458,10.48
03-Jan-90,0.4637,0.762,0.8453,1.116235,1.1102,1.2386,486.730048,542.44,292.405124,4140.886168,3905.214538,2693.087132,4425.156539,259.388696,2532.959836,,338.182489,54926.64973,,4103.677488,,59.364897,48.665012,45.888036,,,,,,,,27.48,,0.6473,,0.146129,92.6,886.4,,,1332.9,99.833,111.669,346.31,2063.06,1424.2,60.4,68.2,636.84,5142.01,7245,840.95,187.87,2104.1,477.62,11.45
04-Jan-90,0.4683,0.7612,0.8695,1.148857,1.1286,1.26,483.632744,539.59,291.113598,4119.472353,3833.64189,2728.473581,4419.206006,257.069617,2532.995608,,336.955384,54625.86459,,4115.860148,,59.383396,48.68031,45.902669,,,,,,,,27.17,,0.605,,0.141797,91.67,896.2,,,1362.3,100.316,111.56,356.185,2060.9,1400.93,59.83,68,635.2,5132.61,7467,848.14,183.12,2135,470.4,11.41
05-Jan-90,0.4652,0.7622,0.8676,1.141158,1.1299,1.2496,480.106591,531.65,290.284836,4106.471018,3799.484896,2711.364127,4370.069583,253.00717,2500.822094,,335.592431,53993.45201,,4074.592237,,59.383396,48.68031,45.80024,,,,,,,,26.79,,0.5616,,0.135494,92.35,913.5,,,1375,100.014,111.379,359.006,2056.57,1414.89,60.3,67.9,631.37,5138.88,7539,833.25,180.29,2144.9,484.03,11.4
08-Jan-90,0.4665,0.7618,0.8776,1.154328,1.1416,1.2517,480.842401,536.14,290.021143,4083.228896,3847.01353,2676.113873,4363.55437,251.891177,2498.089944,,333.516024,54007.90946,,4039.529366,,59.346397,48.603817,45.712444,,,,,,,,25.09,,0.5326,,0.127125,94.21,905.6,,,1355.9,100.014,111.053,364.648,2069.56,1405.58,62.01,68,639.31,5138.88,7467,835.81,180.53,2152.6,497.65,11.32
09-Jan-90,0.4671,0.7619,0.8794,1.147844,1.1431,1.2433,475.640939,527.9,289.535185,4090.56447,3893.39032,2677.225763,4366.780057,255.612959,2506.459817,,331.612431,53509.42462,,4046.970557,,59.327897,48.619116,45.668546,,,,,,,,25.61,,0.5388,,0.132245,93.02,908.3,,,1352.8,100.195,110.728,361.827,2067.39,1393.95,62.11,67.8,637.94,5098.15,7602,850.71,181.16,2146,511.28,11.54
10-Jan-90,0.4688,0.7636,0.8816,1.145818,1.1483,1.2383,465.582101,526.7,287.134048,4049.70846,3837.480722,2676.665565,4345.011721,254.384366,2502.340045,,330.770359,53136.04701,,4111.652793,,59.300148,48.588519,45.683179,,,,,,,,26.58,,0.5533,,0.13963,91.38,926.2,,,1370.7,100.014,111.705,359.711,2060.9,1352.06,61.79,67.5,634.93,5082.48,7682,848.14,178.03,2154.8,513.73,11.71
11-Jan-90,0.4712,0.7645,0.8868,1.14521,1.1459,1.2395,458.882359,527.75,287.179075,4057.551936,3870.276287,2706.548374,4339.959871,254.430662,2515.83557,,330.908194,53789.83441,,4092.692052,,59.290898,48.557921,45.683179,,,,,,,,26.79,,0.5732,,0.14219,92.35,929.3,,,1369.9,100.376,112.248,361.475,2065.23,1335.77,62.01,67.7,637.66,5069.94,7992,838.38,181.21,2171.3,513.73,11.69
12-Jan-90,0.4717,0.7645,0.8915,1.142576,1.1496,1.2359,448.639697,511.03,280.882565,3993.063637,3868.915486,2672.924273,4293.37547,246.945723,2497.572684,,325.62648,52855.1258,,4063.564794,,59.207651,48.435532,45.419791,,,,,,,,26.75,,0.5769,,0.141403,89.48,927.3,,,1375.8,99.411,111.741,357.243,2095.53,1326.46,61.44,67.3,632.46,5038.61,7841,811.67,179.85,2162.5,527.36,11.72
15-Jan-90,0.471,0.7594,0.8843,1.134876,1.1479,1.2401,446.009001,508.55,278.348802,3968.705586,3838.616345,2664.408703,4263.657016,246.694224,2468.507153,,326.805069,52841.38347,,3991.938873,,59.059655,48.206052,45.229566,,,,,,,,25.97,,0.5343,,0.138153,87.87,928.2,,,1352.8,99.23,111.886,354.421,2112.85,1335.77,61.48,66.6,630.55,5001.01,7761,796.77,180.04,2155.9,531.86,11.79
16-Jan-90,0.47,0.7602,0.8832,1.134876,1.145,1.2399,455.10881,513.2,278.908537,3938.992772,3727.292034,2626.143381,4196.504891,241.74301,2425.460177,,327.628196,51889.02376,,3940.906651,,58.902409,48.098962,45.112505,,,,,,,,26.26,,0.5293,,0.139827,88.55,921.7,,,1349.5,98.929,112.357,350.895,2097.7,1324.13,60.68,65.7,621.24,4988.47,7610,796.77,179.04,2174.6,541.53,11.66
17-Jan-90,0.4717,0.7594,0.8871,1.140144,1.1409,1.2402,452.177059,507.73,279.194691,3979.553505,3755.079691,2649.792181,4210.6506,243.533383,2439.792127,,324.945524,51834.3879,,3944.249996,,58.88391,48.129559,45.097872,,,,,,,,25.69,,0.502,,0.133624,87.87,925.1,,,1355.4,100.195,113.335,351.247,2089.04,1296.21,60.65,65.5,621.78,5026.08,7722,809.1,181.89,2227.4,546.44,11.51
18-Jan-90,0.473,0.7551,0.8777,1.123327,1.1364,1.2321,451.99508,510.88,277.841469,3916.492839,3705.541995,2624.113131,4193.742679,241.130736,2409.240375,,323.845846,51691.84986,,3967.320891,,58.51392,47.716495,44.585729,,,,,,,,26.09,,0.5115,,0.13195,86.18,919.5,,,1338,99.894,114.167,349.308,2095.53,1289.23,60.91,65.6,624.25,4982.21,7444,815.27,180.8,2256.1,532.81,11.6
19-Jan-90,0.4731,0.7482,0.8784,1.12434,1.1388,1.2359,459.046976,513.05,279.151951,3912.290274,3692.894404,2611.535873,4182.499721,241.966108,2426.061199,,324.458988,51829.1109,,3972.902376,,58.661915,47.915378,44.878382,,,,,,,,26.69,,0.5285,,0.133919,83.9,918.8,,,1340.6,100.557,114.964,349.66,2093.37,1289.23,60.18,64.8,619.87,4913.27,7404,835.3,182.22,2240.7,539.08,11.48
22-Jan-90,0.4739,0.7499,0.8698,1.116033,1.1321,1.2302,446.37363,496.63,274.915217,3847.771664,3703.88604,2597.120869,4185.762245,241.323346,2426.9532,,318.935089,52407.23775,,3965.229529,,58.698915,47.869482,44.775954,,,,,,,,26.31,,0.5143,,0.131063,83.48,912.3,,,1357.2,100.799,114.819,354.018,2082.54,1272.94,59.89,64.7,619.59,4919.54,7579,836.84,181.38,2228.5,559.65,11.75
23-Jan-90,0.4618,0.7514,0.8843,1.133661,1.1413,1.235,445.013236,495.66,273.615296,3836.720906,3749.17737,2591.755178,4163.074689,241.485002,2414.558334,,319.987483,52563.8295,,3951.036694,,58.754413,47.976572,44.893015,,,,,,,,26.11,,0.5067,,0.129291,82.17,925.1,,,1363.6,100.859,113.878,351.476,2084.71,1286.9,60.49,64.9,620.96,4925.8,7722,822.46,181.59,2220.8,557.34,11.84
24-Jan-90,0.4564,0.7461,0.8904,1.136497,1.1424,1.2377,443.331793,499.41,269.706275,3814.790614,3654.323309,2549.569545,4101.704081,235.140652,2354.573175,,315.600937,51707.74706,,3941.342016,,58.48617,47.624703,44.351607,,,,,,,,26.09,,0.5081,,0.1287,81.62,934,,,1342.6,100.346,113.914,347.119,2082.54,1291.55,60.37,64.7,619.32,4907,7571,827.08,179.31,2227.4,531.86,11.96
25-Jan-90,0.4529,0.7449,0.898,1.14055,1.1479,1.2501,441.136566,489.73,269.346255,3832.717023,3718.245168,2564.48809,4111.069383,237.154121,2365.02701,,314.115584,51961.60773,,3958.14803,,58.393673,47.502314,44.146749,,,,,,,,26.88,,0.5112,,0.131753,82.55,930.9,,,1341.3,100.678,115.181,347.482,2069.56,1275.26,59.86,63.9,611.65,4838.07,7714,835.3,177.19,2205.4,537.99,12.21
26-Jan-90,0.4539,0.741,0.8964,1.140752,1.1519,1.2613,435.598236,490.56,266.923558,3872.894733,3730.902637,2555.043793,4090.590904,235.672377,2352.242627,,313.10422,51814.51508,,3957.118911,,58.227177,47.257536,43.722402,,,,,,,,27.27,,0.5125,,0.133525,82.97,940.3,,,1343.1,100.618,114.957,343.851,2063.06,1277.59,60.21,63.7,611.65,4775.4,7881,841.46,175.39,2206.5,536.35,11.96
29-Jan-90,0.4551,0.7445,0.9007,1.146426,1.1644,1.2593,432.934614,489.81,264.007837,3895.816229,3766.136586,2578.70098,4107.194162,236.918732,2369.18922,,312.26281,52222.07584,,3956.09006,,58.217928,47.288133,43.780933,,,,,,,,27.56,,0.5236,,0.134707,81.36,937.4,,,1341.3,100.437,115.069,343.125,2073.89,1289.23,60.87,64.1,617.68,4750.33,7690,830.16,175.8,2212,538.53,11.97
30-Jan-90,0.4572,0.7447,0.8897,1.133255,1.157,1.2435,423.394592,487.64,259.986064,3883.427694,3767.963984,2560.863637,4103.230842,238.930126,2368.435014,,310.866641,52267.45808,,3943.545515,,58.153179,47.196341,43.663871,,,,,,,,27.14,,0.5165,,0.13382,80.86,934.7,,,1339.3,100.497,115.518,343.488,2063.06,1279.92,60.43,63.4,611.65,4712.73,7753,825.54,178.68,2205.4,537.58,11.63
31-Jan-90,0.4608,0.746,0.8913,1.142576,1.1641,1.2478,432.452419,495.66,261.008698,3908.00648,3787.519083,2547.813283,4111.716497,237.785098,2370.444673,,310.383375,52216.3417,,3929.378851,,58.291925,47.502314,44.146749,,,,,,,,27.41,,0.5107,,0.133624,83.48,920.8,,,1335,99.592,113.908,340.038,2060.9,1261.3,60.65,63.4,614.12,4706.46,7642,821.43,182.3,2226.3,539.9,11.86
01-Feb-90,0.4609,0.746,0.8963,1.148452,1.1668,1.2435,434.678322,495.06,262.803745,3921.046227,3859.73201,2564.166247,4133.489842,238.927047,2383.962563,,310.638951,52225.20611,,3909.1215,,58.328924,47.54821,44.234545,,,,,,,,27.43,,0.5036,,0.134017,82.63,933.4,,,1360.5,99.652,113.946,338.768,2054.4,1258.97,60.81,63.2,612.75,4697.06,7634,828.11,181.92,2232.9,535.81,11.92
02-Feb-90,0.4635,0.7454,0.896,1.143994,1.1672,1.2379,440.071313,498.43,265.517066,3935.415027,3967.817668,2602.856531,4166.2435,241.150591,2419.292689,,311.219469,52832.38511,,3905.536114,,58.162429,47.334029,43.941892,,,,,,,,27.82,,0.5161,,0.137365,84.49,933.6,,,1363,100.135,114.507,338.405,2050.07,1261.3,60.97,62.8,613.57,4756.6,7642,825.54,182.46,2220.8,536.9,11.92
